timestamp,driver,car_number,speed_kph,engine_rpm,gear,throttle,brake,steering_angle,lap_distance
2025-04-05T02:00:36.261304,Daniel Ricciardo,19,308.18,10214,4,80.35,35.49,40.45,444.23
2025-03-26T17:33:40.677649,Daniel Ricciardo,18,219.89,11905,1,6.54,82.04,11.27,2616.51
2025-02-14T11:01:54.893240,Sergio Perez,11,338.36,9881,4,25.63,42.77,-18.9,3872.45
2025-01-14T08:54:36.539187,Max Verstappen,10,248.06,12231,1,92.4,70.77,-66.57,2771.1
2025-01-13T03:10:57.536554,Sergio Perez,19,224.59,11479,4,91.3,85.84,-29.18,3120.66
2025-03-06T22:53:07.609589,Daniel Ricciardo,16,216.61,11395,3,70.12,15.56,-87.18,466.95
2025-04-15T20:48:40.423750,Sebastian Vettel,12,198.82,11832,7,48.61,90.62,-75.5,3187.34
2025-03-23T22:08:55.952800,George Russell,16,227.27,9384,6,51.18,18.58,27.68,2842.98
2025-04-22T02:02:00.109085,Charles Leclerc,13,237.24,9516,2,67.23,2.05,61.53,3605.0
2025-04-14T19:59:57.561673,Fernando Alonso,4,116.81,9697,6,79.85,16.14,-52.03,4083.92
2025-02-18T17:07:00.915390,Charles Leclerc,19,225.16,11201,8,69.78,38.03,53.36,750.31
2025-04-19T11:51:10.659916,Lando Norris,10,155.1,8592,1,62.16,6.27,25.38,3466.22
2025-01-16T20:18:11.701776,Lewis Hamilton,11,342.71,8264,7,2.89,32.68,17.78,533.9
2025-03-29T11:16:37.594533,Carlos Sainz,20,316.53,9570,1,64.35,83.46,-32.94,365.21
2025-02-20T00:18:39.877928,Lewis Hamilton,1,201.94,9076,5,60.51,97.73,41.12,3574.23
2025-02-26T11:59:13.365350,Carlos Sainz,4,333.09,9475,3,54.31,56.73,-37.83,3231.98
2025-02-16T17:17:48.674986,Fernando Alonso,1,157.66,12689,6,13.58,12.92,-7.3,4128.57
2025-04-28T11:27:36.724505,Max Verstappen,17,251.68,11314,6,22.23,49.81,78.43,816.35
2025-01-01T01:57:04.048776,Lewis Hamilton,5,310.46,10562,3,55.75,60.26,35.32,3134.71
2025-01-20T15:27:25.946201,Sergio Perez,3,224.67,10291,2,8.17,71.42,22.67,502.2
2025-04-14T03:55:54.492330,Max Verstappen,18,257.12,14004,1,1.96,39.88,7.74,486.54
2025-01-18T22:54:16.964945,Lewis Hamilton,18,104.56,9115,5,3.28,87.33,65.44,2247.4
2025-01-09T17:08:16.435306,Carlos Sainz,15,318.86,9118,7,98.38,31.77,79.96,3319.95
2025-03-25T11:57:29.354534,Fernando Alonso,18,134.39,13950,6,80.71,9.66,25.74,2333.94
2025-02-22T19:36:52.341077,Carlos Sainz,12,191.81,11974,6,95.89,99.77,72.27,4365.56
2025-04-26T14:09:01.906149,Sergio Perez,13,211.68,9373,4,74.9,21.98,88.0,73.28
2025-03-08T12:01:17.610795,Max Verstappen,16,274.84,8780,5,79.7,26.45,-57.32,2787.1
2025-01-16T06:41:53.015210,Daniel Ricciardo,20,223.78,12998,8,22.71,84.64,18.86,4697.55
2025-04-15T16:59:10.656017,Charles Leclerc,19,135.97,14483,7,87.7,38.4,88.99,469.76
2025-03-31T10:53:55.059273,Sebastian Vettel,19,214.04,12265,2,21.9,52.93,37.95,4648.44
2025-01-03T01:43:49.690034,Sergio Perez,4,335.83,10961,6,9.89,31.81,70.83,4649.21
2025-02-18T12:33:23.917849,Carlos Sainz,18,189.26,12375,4,66.92,19.56,-87.71,4672.85
2025-01-10T07:52:47.660978,Carlos Sainz,6,162.91,9370,3,20.47,79.92,-14.86,243.86
2025-03-18T14:42:04.991561,George Russell,13,146.29,14122,4,5.31,15.49,72.12,421.07
2025-01-06T21:45:23.616076,Sebastian Vettel,16,237.56,14905,4,61.12,87.28,-84.45,4544.16
2025-01-18T16:24:39.839413,Lewis Hamilton,4,217.71,11095,3,98.12,59.55,4.71,2618.75
2025-01-03T10:10:10.324285,Fernando Alonso,4,206.73,10802,1,31.28,32.66,89.22,1736.73
2025-01-07T03:37:30.544725,Lando Norris,20,313.16,13704,8,54.43,23.87,-29.98,2187.07
2025-02-21T21:25:16.493989,Fernando Alonso,15,241.21,8026,3,91.61,53.55,65.62,2724.73
2025-02-06T07:16:22.921721,Carlos Sainz,10,102.34,9247,3,8.88,90.37,-79.67,4458.02
2025-01-06T19:12:28.943973,Lewis Hamilton,10,197.72,8429,4,69.15,70.4,27.46,4382.76
2025-04-25T15:20:16.364180,Charles Leclerc,4,158.71,11554,4,31.59,48.17,-69.3,1740.06
2025-03-09T02:43:04.715441,Sergio Perez,12,250.57,12435,5,6.77,97.74,-43.16,3435.2
2025-03-07T08:34:08.622826,Fernando Alonso,5,193.97,11245,6,37.48,29.48,60.01,2803.9
2025-04-20T11:36:33.342340,Charles Leclerc,19,106.9,12873,2,64.76,83.77,59.88,800.31
2025-01-06T04:39:07.475414,Max Verstappen,9,310.27,11662,7,28.82,63.99,36.52,2579.51
2025-01-16T00:49:34.533385,Sergio Perez,13,329.27,13834,3,39.32,1.28,54.72,789.69
2025-04-17T08:51:41.515590,Lando Norris,18,341.27,14736,2,77.12,10.2,75.58,4049.68
2025-02-02T08:00:59.091285,Sergio Perez,17,221.38,11680,5,57.78,17.71,-80.13,2962.58
2025-03-15T01:06:15.736193,Carlos Sainz,5,341.08,11117,3,85.99,46.39,64.95,1134.23
2025-04-28T07:54:17.673968,Sebastian Vettel,16,294.15,13779,1,66.79,92.12,71.52,2687.95
2025-03-25T06:43:31.627877,Sergio Perez,11,297.45,11012,8,95.61,2.88,54.21,2008.08
2025-03-12T07:00:19.608204,Fernando Alonso,17,329.82,13987,2,66.17,6.01,-64.3,604.64
2025-03-20T11:54:28.632298,Sergio Perez,5,102.39,11038,1,54.93,5.45,-48.93,1433.42
2025-04-12T09:45:00.299950,Lewis Hamilton,19,144.77,9670,7,75.2,43.3,-6.91,3188.46
2025-04-09T16:56:54.859471,Lewis Hamilton,11,321.29,13439,1,42.04,79.01,-52.53,2366.8
2025-02-06T11:51:24.835505,Sebastian Vettel,10,145.03,8375,7,18.56,85.28,-24.05,4580.69
2025-02-15T11:50:20.880841,Fernando Alonso,14,105.71,8898,7,4.41,42.18,-68.92,666.01
2025-01-08T02:12:02.152613,Max Verstappen,14,201.65,8423,2,82.86,22.08,59.29,345.66
2025-04-06T21:24:26.964688,George Russell,9,144.55,8906,7,57.14,54.33,-41.39,1040.83
2025-02-01T11:21:18.175850,Charles Leclerc,8,288.63,10948,1,31.13,88.81,-39.84,1374.48
2025-04-05T17:01:55.241503,George Russell,4,184.25,12700,2,95.85,28.86,48.0,4931.08
2025-02-23T13:25:31.017625,Carlos Sainz,18,141.97,11588,7,56.29,2.67,-45.46,1199.72
2025-01-13T10:17:31.679886,George Russell,20,312.53,9159,8,44.65,57.79,68.02,4025.66
2025-03-31T15:54:31.758828,Sebastian Vettel,9,298.75,10538,5,42.25,59.12,-72.31,1143.46
2025-01-06T01:59:44.549894,Max Verstappen,20,222.61,12655,5,74.86,24.04,88.7,3329.93
2025-04-15T01:49:55.643513,Carlos Sainz,8,181.58,8454,6,25.96,16.99,-30.42,4106.13
2025-04-16T07:43:28.032669,Sergio Perez,3,238.26,14683,6,47.89,60.69,13.11,2658.48
2025-01-30T19:35:42.503001,Fernando Alonso,11,110.45,11911,4,62.7,24.08,-86.96,4117.69
2025-02-02T15:53:01.276823,Sebastian Vettel,11,263.12,13742,1,42.57,24.85,-42.51,1478.46
2025-01-12T03:22:24.836577,Daniel Ricciardo,20,141.26,12391,8,81.13,33.01,-64.16,2712.7
2025-03-13T17:02:39.172702,Lando Norris,6,339.66,14552,2,43.2,89.94,-26.23,2711.88
2025-01-08T19:58:53.335009,Charles Leclerc,17,252.57,10708,3,61.48,56.06,-5.81,4004.19
2025-01-21T19:30:09.434134,Fernando Alonso,6,311.14,14660,1,18.82,26.43,67.15,1854.31
2025-01-01T01:34:30.315052,Sergio Perez,18,114.28,14701,7,52.38,58.26,-89.85,4221.0
2025-01-06T14:40:21.413667,Fernando Alonso,6,191.82,12095,1,32.86,5.04,8.1,742.72
2025-01-02T12:47:19.628495,Sebastian Vettel,2,234.55,13436,5,73.12,2.06,-68.14,74.34
2025-04-13T10:42:11.539739,Sergio Perez,18,344.32,11196,2,71.15,70.33,-7.91,1905.85
2025-01-18T17:18:30.874029,George Russell,10,192.95,14474,5,13.12,42.04,25.21,2420.41
2025-01-20T13:17:10.676941,Sebastian Vettel,6,277.16,9313,8,78.87,24.3,9.37,1263.05
2025-02-20T08:21:16.709212,George Russell,5,193.25,8796,7,7.55,72.33,12.45,2442.88
2025-03-24T01:04:54.829848,Daniel Ricciardo,1,304.19,9954,8,35.98,79.68,-21.42,2620.93
2025-01-03T06:43:33.105936,Daniel Ricciardo,17,131.29,8309,5,68.06,32.37,72.38,636.6
2025-04-07T18:43:47.445550,Carlos Sainz,2,101.45,10197,2,11.27,55.36,-19.32,4364.43
2025-03-29T17:20:14.142853,Sergio Perez,9,339.92,9124,8,4.28,21.13,17.88,4305.66
2025-01-10T08:51:31.291733,Carlos Sainz,11,115.83,13294,4,98.64,27.29,18.45,2342.71
2025-01-26T19:02:00.707999,Daniel Ricciardo,19,232.26,8829,7,15.01,34.85,-27.5,827.2
2025-04-13T14:07:04.619409,Sebastian Vettel,4,296.68,8232,7,51.08,98.83,-83.67,787.49
2025-03-05T13:38:26.322078,Lewis Hamilton,19,186.62,12158,2,27.19,17.74,-45.25,2471.0
2025-03-22T03:50:03.866730,Sergio Perez,13,173.58,14313,2,41.82,36.04,89.88,1790.76
2025-04-12T21:37:03.748404,Lando Norris,16,181.97,13276,5,75.47,63.99,77.5,84.34
2025-03-03T11:31:14.743464,Lando Norris,1,319.77,10097,6,65.39,33.7,15.81,2468.88
2025-03-03T19:30:43.810846,Lando Norris,5,301.38,8962,3,40.49,69.26,21.43,743.0
2025-02-13T07:45:42.417718,Carlos Sainz,19,112.37,14822,2,87.27,98.06,55.17,1056.91
2025-04-08T05:17:32.355570,Sergio Perez,13,337.06,8234,1,36.58,2.91,40.45,1575.97
2025-03-13T02:27:01.518195,Carlos Sainz,8,112.57,12590,8,88.3,77.05,-2.93,3530.79
2025-02-28T23:32:36.910159,Max Verstappen,13,290.57,13476,7,39.12,81.45,68.13,4165.43
2025-03-07T20:58:57.666647,George Russell,7,237.21,8880,5,83.73,15.57,64.74,945.67
2025-04-12T18:16:27.984814,Lando Norris,13,105.92,13115,7,97.36,31.6,51.35,4293.95
2025-03-20T09:42:47.094543,Carlos Sainz,7,308.07,11054,2,97.56,2.82,55.52,4756.15
2025-02-13T20:26:36.097499,Sergio Perez,14,124.17,13033,7,72.57,22.58,13.97,1939.04
2025-01-22T20:45:31.784012,Daniel Ricciardo,18,289.07,13859,1,63.8,27.96,31.34,3150.89
2025-03-23T13:51:00.144585,Sebastian Vettel,12,277.06,13205,1,10.66,71.98,-17.93,4710.07
2025-04-12T08:45:50.686510,Sergio Perez,4,300.75,9766,4,46.0,73.1,-49.07,3051.34
2025-01-27T06:30:45.274154,Lando Norris,11,311.31,10477,5,38.11,5.79,-47.67,2747.41
2025-01-05T08:34:38.692766,Sebastian Vettel,15,284.74,9359,8,69.09,21.88,87.51,1563.27
2025-03-27T04:49:13.820691,Carlos Sainz,7,243.64,10190,5,23.07,44.09,-29.91,1265.76
2025-01-06T06:23:36.131235,Sergio Perez,17,172.86,14816,4,74.27,36.81,46.43,1519.61
2025-02-26T03:18:26.633831,Lando Norris,13,226.76,8992,2,15.9,15.87,65.27,4248.89
2025-01-23T20:54:36.495140,Carlos Sainz,1,173.12,10895,4,81.29,67.09,-84.9,2190.01
2025-03-05T13:53:04.850501,Lando Norris,16,190.25,9525,6,68.2,37.73,69.43,1136.98
2025-03-25T15:45:25.309107,Sebastian Vettel,5,188.9,12334,1,61.98,40.19,-26.97,2603.74
2025-03-26T04:13:24.746536,Carlos Sainz,1,196.65,10802,8,75.77,8.3,82.49,949.37
2025-01-24T06:42:44.190041,Charles Leclerc,3,224.09,10396,1,56.84,61.13,-67.34,4377.74
2025-03-17T16:31:29.828007,Lewis Hamilton,4,209.48,11868,1,81.26,17.38,29.54,2774.05
2025-03-16T17:15:53.623132,George Russell,20,184.96,13152,8,15.29,1.22,34.26,1138.84
2025-02-07T15:16:16.071503,Carlos Sainz,19,155.14,12823,2,53.04,80.08,-23.22,3381.1
2025-03-08T08:40:58.497781,Carlos Sainz,9,222.48,10538,2,15.5,54.03,-4.06,2167.98
2025-04-10T05:07:57.538672,Charles Leclerc,7,289.62,14670,7,74.63,32.88,-10.98,3340.02
2025-01-09T20:51:36.811842,Sergio Perez,1,233.18,9985,8,21.96,52.38,-39.78,1633.1
2025-04-03T10:03:03.622649,Lando Norris,10,142.52,13103,6,33.21,51.36,16.85,2024.13
2025-02-22T22:07:48.650005,Lando Norris,13,321.92,9213,8,14.7,78.87,-80.01,3891.23
2025-01-21T04:54:21.779839,Carlos Sainz,2,154.77,14698,8,47.66,23.5,-8.33,1031.93
2025-04-17T02:14:33.325375,Lewis Hamilton,9,237.38,11863,2,26.64,74.48,0.19,4330.87
2025-02-18T19:46:12.696552,Carlos Sainz,10,261.35,11731,4,0.67,0.3,-29.67,3007.44
2025-04-20T06:57:51.238740,George Russell,9,248.24,11496,2,64.76,8.5,68.9,1556.33
2025-02-03T17:17:38.959710,Sergio Perez,15,325.65,13217,7,56.71,37.81,-39.8,3563.12
2025-04-08T11:32:19.149491,Sergio Perez,2,165.09,8468,6,20.83,3.79,51.92,909.02
2025-01-25T22:57:53.133449,George Russell,11,193.76,10107,1,1.47,54.25,44.14,2410.98
2025-02-18T10:35:22.717360,Lando Norris,4,157.56,14673,1,91.15,38.2,-42.76,1042.58
2025-03-10T09:08:54.002853,Daniel Ricciardo,19,339.6,14504,5,61.46,28.45,-18.82,2084.55
2025-01-13T04:55:08.377754,Fernando Alonso,17,233.72,13851,1,56.81,32.08,0.9,3963.23
2025-04-26T17:30:59.994930,Max Verstappen,12,268.37,10367,3,79.79,86.28,41.71,1412.13
2025-04-02T02:50:28.423834,Fernando Alonso,9,327.56,14225,3,35.15,80.01,-41.29,4040.63
2025-03-25T15:22:13.057165,George Russell,8,331.57,11627,5,84.33,6.99,-5.09,1391.86
2025-03-01T06:51:17.315637,Lando Norris,12,124.24,12602,3,17.79,98.03,-3.82,2282.02
2025-03-31T07:38:13.875248,Sebastian Vettel,13,270.0,14018,7,19.33,96.82,72.05,3872.93
2025-03-01T02:37:49.809065,Sebastian Vettel,16,307.23,11240,8,8.31,90.84,61.1,2304.02
2025-02-01T20:07:31.167456,Lando Norris,5,348.54,10605,1,2.5,98.9,46.79,1567.26
2025-04-02T19:52:21.711849,Lando Norris,12,203.81,12128,4,28.63,73.55,-19.2,1118.9
2025-01-22T04:25:24.460078,George Russell,13,314.1,10218,3,28.96,90.1,-69.69,865.22
2025-03-01T09:38:36.308410,Sergio Perez,11,261.23,13381,4,51.83,58.01,76.22,2186.69
2025-01-09T20:11:33.650468,Sergio Perez,3,111.54,10109,5,93.67,47.31,71.92,966.67
2025-04-25T06:25:26.271655,Max Verstappen,18,271.36,9928,8,85.56,79.92,-75.78,563.37
2025-01-08T13:01:44.853889,Sebastian Vettel,15,340.94,9199,1,94.09,10.41,46.7,2360.51
2025-01-12T13:37:57.049110,Charles Leclerc,3,237.79,8273,8,53.06,62.85,21.88,1105.61
2025-02-02T08:19:37.595330,Lando Norris,9,324.13,10200,3,76.56,90.64,-23.94,2214.08
2025-01-02T05:14:20.817328,Lewis Hamilton,9,327.82,8714,1,12.01,72.89,-74.22,3738.11
2025-02-11T22:24:14.250016,Daniel Ricciardo,14,242.44,14108,3,72.53,40.99,89.84,4383.86
2025-04-19T12:02:30.596972,Lando Norris,13,149.55,12270,8,21.86,50.1,-75.55,1189.35
2025-03-21T00:44:16.466241,Sebastian Vettel,14,137.58,11082,7,62.59,57.72,27.79,325.14
2025-03-19T02:17:08.433342,Lando Norris,9,215.82,13933,4,72.69,59.87,-62.25,3562.62
2025-02-08T19:34:48.673230,Daniel Ricciardo,20,340.39,10979,2,22.36,56.46,-50.5,2767.44
2025-04-20T20:12:27.051059,Fernando Alonso,16,256.15,10010,2,44.21,72.66,72.64,3512.96
2025-04-17T10:34:24.638055,Max Verstappen,16,291.47,12135,7,27.27,22.67,-42.47,1301.75
2025-04-06T19:54:47.017794,Lewis Hamilton,19,172.15,11164,1,24.86,4.06,-30.9,1966.98
2025-01-15T07:43:04.694027,George Russell,20,246.3,14813,2,27.31,83.54,56.84,2902.39
2025-03-30T13:09:47.646185,Lewis Hamilton,14,109.84,9137,7,58.88,45.85,39.93,612.35
2025-04-23T05:49:19.663532,Sebastian Vettel,14,133.42,14084,2,54.37,18.81,-53.79,710.64
2025-01-07T12:26:58.376715,Max Verstappen,20,172.81,10332,6,49.37,87.12,66.58,2136.63
2025-02-14T09:28:24.626151,Lewis Hamilton,7,133.79,14182,2,85.15,32.7,51.92,4289.86
2025-04-27T22:41:21.710101,Lando Norris,9,317.69,11356,7,24.45,92.16,28.69,2022.01
2025-01-17T14:03:20.571398,George Russell,2,269.58,9727,6,64.5,30.35,11.25,3524.19
2025-01-10T08:06:59.026273,Lewis Hamilton,13,105.46,13199,1,30.92,24.12,25.29,4089.08
2025-03-22T11:54:45.431708,Daniel Ricciardo,6,115.51,9298,5,55.39,60.74,9.45,3747.2
2025-01-25T10:39:31.407094,Daniel Ricciardo,5,278.7,8711,2,7.08,23.92,73.95,245.41
2025-03-13T07:44:27.942808,Daniel Ricciardo,16,174.64,10602,5,79.01,35.47,22.21,4206.27
2025-04-20T18:07:26.694185,Daniel Ricciardo,19,254.55,14039,6,94.13,26.22,-25.08,4372.85
2025-02-24T07:50:18.496577,Sergio Perez,11,312.39,9346,3,51.53,14.62,-39.98,1005.38
2025-04-15T15:20:01.555766,Carlos Sainz,14,228.07,11612,1,83.96,26.97,-15.54,3916.08
2025-03-04T11:27:25.380213,George Russell,6,276.37,13296,7,68.72,86.44,76.03,254.34
2025-01-16T03:27:55.620638,Sebastian Vettel,10,101.86,9982,7,70.85,37.67,82.66,3442.17
2025-01-31T14:04:51.587798,Sergio Perez,8,182.19,11168,5,97.71,81.91,-27.39,1453.56
2025-02-12T14:54:31.434000,Sergio Perez,13,101.1,14887,5,59.56,8.42,87.24,4564.6
2025-02-14T03:47:46.517041,Daniel Ricciardo,16,114.14,9680,2,12.41,14.01,-21.83,3330.99
2025-03-05T10:09:55.641110,Sergio Perez,17,248.5,11511,3,71.31,17.35,39.03,3081.82
2025-02-05T01:53:09.462974,Daniel Ricciardo,8,154.37,10471,2,53.86,71.3,-37.66,1508.28
2025-02-16T01:17:27.466895,Sergio Perez,19,125.34,13249,1,57.81,84.15,-44.25,4164.13
2025-02-04T01:17:02.216155,Max Verstappen,11,178.59,11219,5,14.04,87.41,-16.15,2003.59
2025-03-21T04:46:22.304614,Carlos Sainz,10,283.61,8573,8,93.01,97.81,48.6,3051.38
2025-03-26T19:59:23.863730,Max Verstappen,13,229.4,11443,7,38.52,46.77,60.91,3078.21
2025-02-23T11:14:26.300344,Sebastian Vettel,4,197.1,14050,2,60.23,95.96,-25.52,2787.35
2025-01-16T15:17:27.126635,George Russell,1,181.77,8421,2,39.36,40.48,79.24,137.87
2025-01-29T03:22:30.221531,Carlos Sainz,13,347.01,11284,2,14.96,95.79,39.5,3505.19
2025-03-08T14:07:44.346810,Sebastian Vettel,17,298.96,8190,8,46.88,77.47,2.61,2568.61
2025-03-20T11:44:01.171246,Sergio Perez,10,231.07,14359,5,15.25,41.53,31.84,4928.1
2025-02-12T12:27:45.969100,Sergio Perez,20,180.59,10984,1,94.82,52.94,-3.46,429.38
2025-03-15T03:05:06.616436,George Russell,3,131.24,8828,5,79.21,81.89,38.66,3613.45
2025-02-20T21:24:14.431682,George Russell,15,122.12,14999,1,33.64,66.18,4.35,203.68
2025-02-04T06:40:52.816796,Sebastian Vettel,7,289.2,10830,3,28.3,53.58,-80.23,2734.65
2025-04-04T10:22:35.022021,Fernando Alonso,19,223.56,14224,5,43.74,95.84,4.46,1639.06
2025-03-08T11:29:50.182235,Sergio Perez,10,300.47,9983,2,7.73,18.97,-43.04,1802.34
2025-04-16T17:01:59.923241,Charles Leclerc,6,308.87,14156,2,70.56,66.61,-18.14,1418.96
2025-04-25T06:53:42.541266,Sergio Perez,14,124.12,11842,6,23.45,55.26,43.4,4770.44
2025-01-27T16:46:45.719786,George Russell,10,266.3,12049,7,17.07,44.13,-12.89,4138.1
2025-01-27T17:29:19.692645,Carlos Sainz,19,106.37,10773,6,60.55,11.53,-87.04,3556.41
2025-02-21T11:09:16.425076,Carlos Sainz,17,170.02,12790,7,9.35,21.44,7.82,606.36
2025-01-22T14:41:56.816906,Lando Norris,4,274.85,8785,5,25.2,62.14,-5.87,4317.13
2025-03-01T08:25:43.812371,Daniel Ricciardo,12,345.24,13982,4,3.27,95.08,64.74,2718.59
2025-03-15T05:24:07.864935,Charles Leclerc,16,284.75,9260,8,14.62,59.29,7.2,1956.48
2025-03-15T18:23:01.920140,Sergio Perez,4,284.29,8287,5,83.82,94.08,20.81,4441.74
2025-02-28T12:50:41.085910,Lando Norris,19,167.93,13852,4,25.96,20.87,9.91,20.55
2025-03-13T05:22:41.581889,Fernando Alonso,6,230.04,13861,2,86.56,66.69,71.07,3109.44
2025-04-08T23:13:07.235972,Fernando Alonso,9,213.64,8907,6,40.01,88.2,-0.85,4897.15
2025-03-02T19:40:11.745308,Sergio Perez,14,188.48,13679,6,81.7,90.12,-82.49,4915.74
2025-01-23T20:33:00.569650,Sergio Perez,12,346.45,8151,7,30.33,10.72,17.03,3799.08
2025-04-10T09:36:52.597581,Charles Leclerc,2,125.95,8404,2,62.18,91.4,-56.67,116.92
2025-03-30T04:43:18.064885,Max Verstappen,20,261.95,13524,4,69.33,1.81,89.5,2997.26
2025-03-06T11:23:01.036895,Sebastian Vettel,11,297.0,8714,1,69.36,79.72,-49.97,1257.12
2025-02-03T12:09:16.012070,Lando Norris,18,106.07,9293,7,42.79,46.32,-68.61,1360.03
